image_A_captured,image_B_captured,A_dist,images_acquired,fuel_consumed,altitude,A_B_dist,region_sensitivity,ice_accrual,ice_sublimation,hard_landing,mission_duration,speed_avg,temp,mission_urgency,heavy_winds,humidity,scenario_main_base,bird_strike
-1.1213,0.8906000000000001,0.8778000000000001,1.0174999999999998,-1.2908,1.282,0.3845,0.4966,-2.1546,1.338,-1.0713,-1.079,1.2695999999999998,-1.0661,-0.8187000000000001,-1.206,-0.14890000000000003,-0.1093,0.51
0.1683,-0.1829,0.7890999999999999,0.008,-0.0038,0.20370000000000002,-0.1111,0.884,0.4071,-0.5631,-0.0404,0.2727,0.14780000000000001,-0.5522,-0.0407,-0.43170000000000003,0.46980000000000005,0.136,0.3016
-0.1856,0.117,0.7451,0.1165,0.4051,0.1174,-0.1803,-0.9099,-1.4506999999999999,0.5351,0.061399999999999996,-0.0552,0.5257000000000001,0.42310000000000003,-0.2842,0.3244,0.018500000000000003,0.8156000000000001,0.24780000000000002
-0.7343,0.6154,-0.14670000000000002,0.6562,-0.9547000000000001,-0.32830000000000004,0.4661,0.7722,0.1348,0.12470000000000002,-0.6271,-0.6741999999999999,1.153,-0.5066,-0.5624,-0.6495,-0.2585,0.0873,0.0633
-0.5281,0.5702,-0.7829999999999999,0.5780000000000001,-0.9177000000000001,0.15040000000000003,0.8778000000000001,1.307,0.7132999999999999,0.2276,-0.6722999999999999,-0.6583,0.12050000000000001,-0.7913999999999999,-1.4677999999999998,-1.0923,-0.643,-1.5962,-0.7142999999999999
-0.6355,0.5584,-0.6299,0.5774,-0.4546,-0.10610000000000001,0.0077,0.5836,-1.0786,0.8763000000000001,-0.583,-0.6628999999999999,0.3303,-0.23940000000000003,0.325,-0.15190000000000003,-0.3834,-0.5659000000000001,-0.5713
-0.3584,0.6996,-1.1025,0.30419999999999997,0.3553,-1.1017,0.3596,0.5735,0.5632,0.6534,0.1321,-0.3636,-0.9784999999999999,-0.15920000000000004,-0.7277,0.8568000000000001,-1.0273999999999999,-0.6152,-1.4266999999999999
-1.5156999999999998,1.4547999999999999,-0.6223,1.5872,-1.9174999999999998,-0.9168000000000001,1.0409,-0.4992,-0.639,0.7837,-1.6759,-1.554,1.7011999999999998,-0.8408000000000001,1.0961,-1.299,-0.6931999999999999,-0.443,-0.6383
-0.6487,0.9412,-1.6856,0.8197000000000001,0.1786,-0.7646000000000001,1.6008,1.8064,1.4011999999999998,0.6918,-0.5998,-0.6239,-0.7216,-0.3881,-1.4808999999999999,-0.163,-1.5189,-1.5243,-2.1343
-1.5606,1.2209999999999999,1.3056999999999999,1.3205,-1.9318999999999997,0.7841999999999999,0.5248,-0.21220000000000003,-2.226,1.2425,-1.3661,-1.581,3.0777,-1.2845,1.3517,-1.6317,-0.0205,0.3658,0.8584
-0.6630999999999999,0.3738,0.48190000000000005,0.6117,-1.2429,0.21730000000000002,0.29740000000000005,0.6657,-0.17120000000000002,0.14450000000000002,-0.7795,-0.6518,1.4221,-1.2196999999999998,0.6424,-0.7494999999999999,0.0887,-0.5009,0.3314
-1.783,1.8714,-1.3112,1.762,-1.7563,0.3021,1.2288999999999999,1.0004,-0.9791,2.0537,-1.7016999999999998,-1.8848,0.7158,-1.6045,-0.8617000000000001,-1.5381,-1.7797999999999998,-1.9867,-1.4601
0.19390000000000002,-0.2659,1.1105,-0.2802,-0.0212,0.722,-0.7776000000000001,-0.0293,-0.5481,-0.07610000000000001,0.22970000000000002,0.21380000000000002,0.3696,0.2841,0.32080000000000003,0.0649,0.5291,0.6209,0.5779000000000001
-0.3861,0.4542,-0.5493,0.5145,-0.6107,-0.5421,1.0353999999999999,0.5498000000000001,0.8657000000000001,-0.1951,-0.8365,-0.40340000000000004,0.2008,-0.7018,-0.0534,-0.7582,-0.5711,-0.4973,-0.6872999999999999
-0.0286,-0.0574,-0.38230000000000003,-0.006500000000000001,0.5182,-0.7853999999999999,0.028300000000000002,-0.4047,0.5439,-0.34619999999999995,0.2671,0.1331,-0.1728,0.6154999999999999,0.8457000000000001,0.5465,-0.15320000000000003,0.5861,-0.6142
0.4476,-0.093,-1.3012,-0.2535,0.6822999999999999,-1.3302,0.7683,1.4856999999999998,1.6073,-0.2676,0.36619999999999997,0.3919,-1.7135999999999998,0.5311,-0.7980999999999999,0.36569999999999997,-1.0983,-0.3428,-1.2232999999999998
1.5655,-1.5438999999999998,0.3922,-1.7382,2.2628,0.7414999999999999,-1.6826,-1.0283,0.7969999999999999,-0.7142999999999999,2.1446,1.6263,-2.4061,0.6405,1.0129,2.2356,0.9098,0.6227,0.4067
1.0182,-1.1839,1.8774,-1.2295999999999998,0.8885,1.7642,-2.1057,-1.897,-1.5174999999999998,-0.6882999999999999,1.3957,0.9944,-0.2676,1.3636,2.0056,1.2993999999999999,1.6719,1.4752999999999998,1.8425
-1.3807,1.0837999999999999,1.0965,1.3752,-1.8668,0.356,0.41580000000000006,0.9052,-0.7777000000000001,0.4437,-1.524,-1.2316999999999998,2.5366999999999997,-2.1315,-0.033,-1.6695,-0.028300000000000002,-0.23950000000000002,0.1365
0.9098,-0.9185,-0.07490000000000001,-0.9256000000000001,0.5496000000000001,-0.5939,-0.4481,-0.3323,0.07610000000000001,-0.0031,0.6990999999999999,0.6316,-0.7166,0.7299,0.4176,0.33319999999999994,-0.14950000000000002,0.16890000000000002,0.7827
0.6627,-0.5449,-1.4205999999999999,-0.8113,0.9321,-0.883,-0.2922,-0.8637000000000001,-0.16590000000000002,0.8652000000000001,0.7334999999999999,0.2882,-0.9889,1.6847,0.6192,0.8679000000000001,-0.7715,-0.4041,0.3122
-1.0294999999999999,1.0376999999999998,-0.3257,0.9219,-1.1916,0.35369999999999996,0.6397,0.43100000000000005,-1.3764,1.4065999999999999,-0.978,-1.1204,0.7792,-1.0354999999999999,-1.1439,-1.1023,-0.8716000000000002,-0.9128000000000001,-0.3656
0.050300000000000004,-0.1271,-0.6719999999999999,-0.2373,-0.2841,1.8975,-0.1213,1.3106,-2.4478,1.7738999999999998,-0.0285,-0.4057,-0.15360000000000001,0.5581,-1.5837999999999999,-0.5422,-0.5387000000000001,-0.9410000000000001,0.8200000000000001
0.24540000000000003,-0.3755,0.33369999999999994,-0.43260000000000004,0.4666,0.8027000000000001,-0.9279000000000001,-0.6422,-1.6154,0.5841999999999999,0.35259999999999997,0.11750000000000001,-0.1676,0.6449,-0.7032999999999999,0.7729,0.268,0.29950000000000004,0.42080000000000006
1.1763000000000001,-1.1302,0.17290000000000003,-1.367,1.1979,1.5138999999999998,-1.4264999999999999,-1.351,-1.8891,0.2912,1.4203,0.9473,-0.9143,1.6232,-0.41910000000000003,1.2364,0.696,0.4172,1.1851
-1.1438,1.2225,-1.2087999999999999,1.3456,-1.5277999999999998,-0.7603,1.4989999999999999,1.4098999999999997,-0.1703,1.2394999999999998,-1.4974999999999998,-1.2227,1.0281,-1.2290999999999999,-1.8687,-1.7623,-1.1427,-1.5756999999999999,-0.93
1.6731,-1.5312,1.0375999999999999,-1.6248,1.2250999999999999,1.9885,-1.5855,-0.0835,-0.5604,-0.6693999999999999,1.4715999999999998,1.4622,-1.5598999999999998,0.9151,-1.5567,0.6829,1.0243,0.8278000000000001,1.6221
1.7466,-1.6956,1.1293,-1.7246,1.3124,1.2597999999999998,-1.3962,-0.08,0.2926,-1.2310999999999999,1.7347,1.6778,-1.5335999999999999,0.9817,-0.1044,1.6189,1.3111,0.8480000000000001,1.1976
0.0924,-0.029099999999999997,-0.47730000000000006,-0.042300000000000004,-0.0612,0.4969,-0.3444,-0.27,0.0067,0.0451,0.0201,0.08700000000000001,-0.8356000000000001,-0.0592,-0.7718,0.5637000000000001,-0.1106,-0.4939,-0.5129
0.8766000000000002,-0.7454999999999999,-0.11710000000000001,-0.7628,0.5658000000000001,0.2716,-0.267,-0.5019,-0.5723,-5e-4,0.5134,0.6866,-0.7424999999999999,0.8595,-0.2576,0.2554,0.24220000000000003,0.48100000000000004,0.8879
1.7702,-1.5914,0.8281000000000001,-1.7533999999999998,1.8395,0.48850000000000005,-1.5495999999999999,-0.8660000000000001,0.7067,-1.2941,1.8871,1.7416999999999998,-1.9405999999999999,1.1749,-0.17820000000000003,2.0965999999999996,1.2278999999999998,1.3951,1.0211
0.139,-0.12240000000000001,0.5645,-0.15380000000000002,-0.1058,1.1536,-0.19340000000000002,0.3651,-0.42640000000000006,0.0202,0.068,0.1098,0.0095,-0.4181,-0.21840000000000004,-0.0942,0.23700000000000002,0.022199999999999998,0.3835
-0.3319,0.48480000000000006,-0.5316000000000001,0.5256000000000001,-0.8525,0.2251,0.5589000000000001,1.3114999999999999,0.46630000000000005,0.3684,-0.7673,-0.4615,-0.14970000000000003,-0.6940999999999999,-1.5145,-0.8430000000000001,-0.7571,-1.1338,-0.2952
0.5229,-0.5527000000000001,-0.0402,-0.6151,0.6522,0.43440000000000006,-0.5441,0.1258,-0.638,-0.399,0.7411,0.5577000000000001,-0.3946,1.6408,-0.3048,0.5034,0.6987,0.4514,0.43440000000000006
-0.5409,0.7019,-0.8496000000000001,0.5547000000000001,-0.43130000000000007,0.29800000000000004,0.733,1.4350999999999998,-1.1228,1.2948,-0.5906,-0.7084999999999999,-0.2262,0.26280000000000003,-1.3502,-0.55,-1.1856,-0.9407000000000001,-0.4977
0.688,-0.401,-1.292,-0.6464,1.5636999999999999,-1.0282,-0.16720000000000002,0.5981,1.3206,-0.3716,1.0584,0.735,-1.6827,1.4696999999999998,0.8685,1.7545,-0.3274,0.1807,-0.9111
1.2298999999999998,-1.1028,-0.3909,-1.5368,1.7927,1.3708,-1.5386,-0.7569,-1.5555999999999999,0.44530000000000003,1.8673,0.9636,-1.5087,2.9031000000000002,0.9794999999999999,1.6933,0.3167,0.8161,1.1196
-0.7056,0.7153999999999999,-0.2987,0.7108,-0.7133999999999999,0.5982999999999999,0.3996,0.7287,-1.0202,0.7794,-0.7802999999999999,-0.7284999999999999,0.8564,-0.6345,-0.4077,-0.3063,-0.3473,-0.7684,-0.5296000000000001
0.9322,-0.9918,0.5683,-1.0071999999999999,1.1972,-0.5523,-0.9456000000000001,-1.2276999999999998,0.0257,-0.6481,1.1335,0.9569000000000001,-0.5703,1.6688,1.0671,1.1660000000000001,0.9271,1.3274,1.094
-0.5357000000000001,0.5207,-0.0246,0.5715,-0.6852999999999999,-0.9898,0.5312,-0.3039,0.3929,0.19290000000000002,-0.6419,-0.611,0.8197000000000001,-0.9083,0.7368,-0.47650000000000003,-0.4702,-0.643,-0.21600000000000003
1.3856,-1.2386,0.44580000000000003,-1.2983,1.7056999999999998,-1.1544,-1.0816999999999999,-0.8446000000000001,0.8887,-1.3565,1.4267999999999998,1.4467999999999999,-1.5174999999999998,1.1482,1.5551,1.6320000000000001,0.7651,1.1018999999999999,0.3951
0.6397,-0.6712999999999999,0.40190000000000003,-0.7138,0.6493,0.5569000000000001,-0.8508000000000001,0.41780000000000006,-0.3236,-0.33409999999999995,0.7293999999999999,0.5731,-0.3874,1.0571,0.24130000000000001,0.9491,0.6918,0.5296000000000001,0.6794999999999999
-0.1375,0.277,-0.9153,0.0619,0.6738999999999999,-1.4028999999999998,0.5064,-0.0641,0.5168,-0.022099999999999998,0.3146,-0.0447,-0.4411,0.9557000000000001,0.1336,0.5878,-0.14840000000000003,0.2822,-0.8301000000000001
0.016,-0.0462,0.29750000000000004,0.21840000000000004,-0.7333,0.5245,0.4465,0.6566000000000001,1.1717,-0.8728000000000001,-0.5072,0.14140000000000003,0.0795,-1.0137999999999998,-1.2834999999999999,-0.6878,-0.0072,-0.2502,0.065
-0.8612000000000001,1.1368,-0.9601,0.9749,-0.225,-0.6498,1.2431999999999999,0.3225,0.4595,0.6002,-0.7309,-0.8579000000000001,-0.14670000000000002,-0.9053,0.5727000000000001,-0.29960000000000003,-1.0911,-1.2201,-1.5729
1.1753,-1.2124,1.1540000000000001,-0.8755000000000001,0.6841999999999999,-0.1871,-0.9859,-1.2918999999999998,1.0936,-1.5678999999999998,0.8228000000000001,1.2921,-0.5454,0.6412,0.1153,0.38,1.3203,1.3402,0.8835
1.6780000000000002,-1.3867,-0.6827,-1.6860000000000002,2.0427999999999997,-0.28540000000000004,-0.5587000000000001,0.08120000000000001,0.6364,-0.48180000000000006,1.8428,1.5022,-2.3607,2.0676,-0.3138,1.8801,0.054200000000000005,-0.2626,0.07410000000000001
0.009899999999999999,-0.0804,0.34469999999999995,0.1233,-0.2228,0.5739000000000001,-0.12320000000000002,0.274,0.0172,-0.41450000000000004,-0.32530000000000003,-0.0032,0.6606,-0.27990000000000004,0.17770000000000002,-0.13140000000000002,0.41130000000000005,-0.1323,0.2641
-0.6730999999999999,0.5136000000000001,0.15300000000000002,0.6466000000000001,-0.8927,-0.26,0.6504,-0.7244999999999999,-0.4806,0.5535,-0.9257000000000001,-0.7773,1.3903,-0.6239,0.506,-1.2784,-0.3077,-0.5389,0.27540000000000003
1.2578999999999998,-1.3618,1.0151999999999999,-1.2875999999999999,0.8517000000000001,-0.0318,-1.1044,-0.6878,0.9377000000000001,-1.9141,1.1644,1.2836999999999998,0.0738,1.0968,0.6262,0.7443,1.4192999999999998,1.349,1.3969
0.42260000000000003,-0.24850000000000003,0.6730999999999999,-0.17980000000000002,0.1834,0.0813,0.0636,0.8651000000000001,0.9452,-0.6508,0.014,0.43810000000000004,-0.46390000000000003,-0.4022,-0.6567000000000001,0.068,0.3207,0.2552,-0.3089
-0.0055,-0.0441,-0.19790000000000002,-0.058800000000000005,-0.0197,0.8937,-0.15120000000000003,0.5577000000000001,-1.0332,0.3971,0.0621,-0.1411,0.14690000000000003,1.004,-0.6355,-0.2597,0.15570000000000003,-0.23670000000000002,0.6656
0.1894,-0.17390000000000003,0.0417,-0.1115,0.36669999999999997,-0.0463,-0.34569999999999995,0.6628,0.6626,-0.4046,0.20600000000000002,0.3768,-0.2931,-0.2053,-0.0666,0.5005,0.1756,0.3625,-0.16890000000000002
-0.0469,0.0937,-1.6123,-0.0164,0.2522,-1.2033999999999998,0.1967,0.8307000000000001,0.2577,0.9308000000000001,0.0937,-0.17070000000000002,-1.2333999999999998,0.3438,-1.5061,0.41680000000000006,-1.0637999999999999,-0.9222,-0.9688
0.07450000000000001,-0.23570000000000002,0.1893,-0.11420000000000001,-0.23870000000000002,-0.4496,-0.24750000000000003,-1.6052,-0.21730000000000002,-0.2516,0.011,0.09989999999999999,0.6064999999999999,0.20440000000000003,1.6211,0.036399999999999995,0.3571,0.45990000000000003,0.43760000000000004
0.3856,-0.27,0.7348,-0.21550000000000002,0.2208,0.0507,0.2338,-0.2562,1.3113,-1.044,0.22390000000000002,0.5593,-0.07840000000000001,-0.2777,-0.1254,-0.018500000000000003,0.5486000000000001,0.6386000000000001,0.2726
0.252,-0.10120000000000001,0.48900000000000005,-0.0043,-0.0504,0.3029,0.10720000000000002,0.20840000000000003,1.0151999999999999,-0.9188000000000001,-0.0651,0.42240000000000005,-0.3886,-0.7119,-1.0495999999999999,-0.26280000000000003,0.5859,0.7623,-0.10810000000000002
-1.8635,1.881,-1.097,1.7926,-1.6598,-1.3513,1.7026999999999999,1.5734,-0.6094999999999999,1.9710999999999999,-1.6674,-1.9153999999999998,1.7793999999999999,-1.4973999999999998,-0.6136,-2.149,-1.5452,-1.9374999999999998,-0.7494
-0.6497,0.5578000000000001,-0.9743999999999999,0.5442,-0.5836,-1.6960000000000002,0.46930000000000005,-0.0679,0.33399999999999996,0.8005,-0.5648000000000001,-0.7869999999999999,0.6943999999999999,0.3684,1.8087,-0.778,-0.653,-1.0062,-0.28430000000000005
0.8468000000000001,-0.9289000000000001,1.535,-0.7953999999999999,0.4943,0.8215,-0.7003999999999999,-1.8917,-0.09939999999999999,-1.2267,0.5447000000000001,0.9643999999999999,0.46440000000000003,0.40590000000000004,2.1149999999999998,0.3099,1.4586999999999999,1.54,1.1485
-1.3815,1.5742,-1.3114999999999999,1.3903,-1.1361,-0.27,1.5492,1.478,0.5114,1.1375,-1.2507,-1.4334999999999998,0.3199,-1.8835,-0.5137,-0.8430000000000001,-1.6193,-1.5838999999999999,-1.6145
0.19990000000000002,-0.1686,-0.41650000000000004,-0.23750000000000002,0.42690000000000006,1.1776,-0.5214,1.4586999999999999,-0.24100000000000002,0.42740000000000006,0.3076,0.17390000000000003,-1.1351,0.4995,-1.7632999999999999,0.5058,0.0955,0.053200000000000004,-0.354
-0.8124,0.691,0.3787,0.9434,-1.2846,0.8781000000000001,0.6168,0.8923,-0.511,0.24830000000000002,-1.116,-0.8279000000000001,1.1058,-1.1969,-0.6281,-1.4498999999999997,-0.17770000000000002,-0.46330000000000005,-0.054000000000000006
0.8156000000000001,-0.982,1.1300000000000001,-0.7786000000000001,0.0975,1.371,-1.1165,0.33759999999999996,-0.2505,-1.0991,0.41800000000000004,0.8223,-0.1892,0.12320000000000002,0.5509000000000001,0.1856,1.2388,0.8028000000000001,1.0997
1.3425,-1.564,1.3421,-1.5367,1.1794,1.3706,-1.7121,-0.43910000000000005,-0.2008,-1.1192,1.4166999999999998,1.3285,-0.4939,1.0328,0.8582000000000001,0.9956,1.4733999999999998,1.4087999999999998,1.8933
0.4302,-0.4939,1.6452,-0.5942999999999999,0.257,1.1869,-1.0856,-1.4469999999999998,-0.3209,-0.5397000000000001,0.4996,0.33419999999999994,-0.5409,-0.5325,0.6839,0.6399,1.2657999999999998,1.2268999999999999,0.595
0.4776,-0.3719,-0.1808,-0.46030000000000004,0.727,-0.07310000000000001,-0.3606,-0.33859999999999996,0.4632,-0.1266,0.7337,0.5449,-1.0942,0.39180000000000004,-0.9646,1.0695999999999999,0.0017000000000000001,0.2356,-0.48540000000000005
0.7104999999999999,-0.622,0.38180000000000003,-0.6067,0.9797,1.029,-0.4102,0.3116,0.16990000000000002,-0.3145,0.6351,0.7056,-1.0194999999999999,0.3393,-0.4697,0.1912,0.52,0.4116,0.1297
-0.46430000000000005,0.0067,2.23,0.33169999999999994,-1.0165,-0.0522,-0.4415,-1.9394999999999998,-0.6573,-0.6414,-0.4811,-0.24280000000000002,2.1836,-0.5723,1.2788,-0.8608000000000001,1.2672999999999999,1.5688,1.1954
-0.11370000000000001,0.0621,0.5767000000000001,0.0195,0.0323,0.0564,-0.037899999999999996,0.368,-0.21520000000000003,-0.18159999999999998,0.1895,-0.0293,0.47530000000000006,0.09079999999999999,-0.5067,0.17350000000000002,0.3864,0.24580000000000002,0.3691
-0.6232,0.3146,-0.16740000000000002,0.3295,-0.3201,0.26680000000000004,-0.5007,0.09979999999999999,-0.6342,0.1257,-0.13440000000000002,-0.5982,0.6151,-0.24700000000000003,1.4238999999999997,0.3718,0.15770000000000003,-0.2383,-0.15250000000000002
-0.0859,-0.14450000000000002,1.2716999999999998,0.1701,-1.0002,1.4242,-0.33609999999999995,-0.2026,-0.9381,-0.591,-0.64,0.0194,1.5861,-0.3105,-0.41480000000000006,-1.3528,0.918,-0.2036,1.4998999999999998
-2.3226999999999998,2.4227999999999996,-2.0961,2.2878000000000003,-1.93,-3.0313999999999997,2.0974,0.8575,0.8917,1.1185,-2.0355,-2.2474000000000003,1.7355999999999998,-0.9151,0.8385,-1.2186,-1.7872999999999999,-0.9095,-2.2639000000000005
1.8372,-2.0977,2.7484,-1.9183,0.9265,2.3141999999999996,-2.3061999999999996,-1.9946,-1.2095999999999998,-1.5864,1.5802,1.8216999999999999,-0.6554,0.5572,0.7891999999999999,0.4406,2.2389,2.4541999999999997,2.7756
1.3231,-0.9418000000000001,-0.3773,-1.2967,1.6545,1.5687,-0.6364,0.8569000000000001,-0.0612,0.0095,1.6246,1.2388,-2.4925999999999995,1.0417999999999998,-1.0044,1.2697999999999998,0.037399999999999996,-0.3805,0.1996
-1.9535999999999998,1.8026,-0.4612,1.7329999999999999,-1.8116999999999999,-0.08829999999999999,1.1847,1.0689,-1.2674999999999998,1.9052999999999998,-1.6400000000000001,-2.0539,1.6837,-1.2954999999999999,0.1308,-1.2693999999999999,-1.0791,-1.026,-0.6284
-1.4851999999999999,1.3971,0.354,1.5554,-1.6484,1.2743,1.2572999999999999,0.9658,-0.29650000000000004,0.8673000000000001,-1.5613,-1.3293,0.9677,-2.8343,-1.8235999999999999,-1.7524,-0.7483,-1.0041,-1.074
0.5057,-0.7442,1.4129999999999998,-0.6732999999999999,-0.040100000000000004,1.5471,-1.0618999999999998,-1.4002999999999999,-2.4019999999999997,0.21870000000000003,0.5169,0.3804,0.8713000000000001,1.1968,0.27180000000000004,-0.4904,1.2124,1.0756999999999999,2.1834000000000002
0.8091,-0.6266,0.7267,-0.6669999999999999,0.926,0.7461,-0.2554,0.16990000000000002,1.3683,-1.0695,0.8667000000000001,0.9827,-1.1188,-0.598,-0.604,0.8071,0.5428000000000001,0.6436000000000001,-0.018500000000000003
0.4137,-0.6551,1.5375999999999999,-0.5488000000000001,-0.23550000000000001,0.5818,-1.4447999999999999,-2.2018,-1.0048,-0.8448000000000001,0.39590000000000003,0.3733,0.7036,0.42530000000000007,3.0393,0.1153,1.3985,1.2631999999999999,1.6607
-0.7339,0.622,0.2877,0.736,-1.2277999999999998,0.15920000000000004,0.7966,0.7856,-0.1121,0.7798,-1.0392,-0.8301000000000001,0.8640000000000001,-1.1139,-1.0358999999999998,-1.37,-0.5421,-0.6137,0.034999999999999996
1.2468,-1.4593999999999998,1.4741,-1.4315999999999998,1.1415,1.135,-1.8137999999999999,-0.9544,-1.0211,-0.8278000000000001,1.2708,1.2861,-0.41090000000000004,1.0067,0.9894,1.1152,1.3863,1.3522,1.73
0.041,0.1511,-0.1731,0.1398,0.3764,-0.42460000000000003,-0.0487,0.7738,2.2545,-0.8462000000000001,0.0478,0.33019999999999994,-1.4631999999999998,-1.579,-0.4787,0.6700999999999999,-0.1281,-0.5335,-1.8135
-0.7168,0.8111,0.045399999999999996,0.8582000000000001,-0.7444999999999999,-0.0366,0.6505,1.0598999999999998,-0.5941,0.881,-0.8288000000000001,-0.6853999999999999,0.1904,-1.0904,-0.6305,-1.334,-0.5225,-0.6844999999999999,-0.2752
0.5613,-0.6932999999999999,0.7524,-0.715,0.0894,-0.5424,-0.3514,-1.3288,-0.42290000000000005,-0.33559999999999995,0.6664999999999999,0.43990000000000007,0.3554,0.558,0.3286,-0.42260000000000003,0.3608,0.6216,1.4434999999999998
-1.9786,1.9805,-1.6939,1.9307999999999998,-1.8321,-1.9584,1.7035999999999998,-0.48710000000000003,-0.0408,1.5531,-1.817,-2.0254,1.2408,-1.2222,-0.4717,-1.2204,-1.8148,-1.533,-1.9589999999999999
0.24550000000000002,-0.3676,0.4915,-0.06949999999999999,0.3605,-1.1676,0.7506,-0.46630000000000005,1.8004,-1.2823,0.0937,0.5914999999999999,0.5618000000000001,-0.18259999999999998,0.7341,-0.0056,0.34719999999999995,0.8322,0.1301
0.20890000000000003,-0.17250000000000001,-0.4511,-0.2551,0.5533,-1.0565,0.40080000000000005,-0.6599999999999999,0.2882,0.3654,0.3566,0.15590000000000004,-0.14320000000000002,0.6963999999999999,0.633,0.4076,-0.404,0.2121,0.15180000000000002
0.3033,-0.11420000000000001,-0.09570000000000001,-0.2952,0.6990999999999999,0.4964,-0.1685,-0.0376,-0.33319999999999994,-0.2546,0.5446000000000001,0.33709999999999996,-1.096,0.2805,-1.1752,0.9303,-0.0909,-0.15410000000000001,-0.4494
-1.5984,1.7004,-0.3539,1.5785,-0.9570000000000001,-1.3387,1.7251999999999998,1.1846,0.7900999999999999,1.0071999999999999,-1.1874,-1.4634999999999998,0.7861999999999999,-1.5776,0.3559,-0.7688,-1.3596,-1.0597999999999999,-1.53
-0.5514,0.301,0.3635,0.3683,-1.109,-0.4506,0.5299,0.2916,-1.2192999999999998,0.6071,-0.7248,-0.7062999999999999,1.7428,-0.29930000000000007,0.6033999999999999,-1.4045999999999998,-0.0936,-0.4142,0.8550000000000001
-1.7633999999999999,1.7867,-0.2862,1.7753999999999999,-1.155,-0.5094,1.6101,0.8290000000000001,-0.9396000000000001,1.8767,-1.56,-1.7487,0.9211,-1.7627,-0.5593,-1.4632999999999998,-1.4253999999999998,-0.6599,-1.4331999999999998
0.09029999999999999,-0.13990000000000002,-0.021400000000000002,0.0432,-0.1916,-0.27990000000000004,0.0925,-1.804,1.1564,-0.8823,-0.1957,0.23440000000000003,0.6265,-0.2554,0.5125,-0.1971,0.32630000000000003,0.4541,0.13970000000000002
-0.112,0.14540000000000003,-1.1733,-0.16240000000000002,0.33199999999999996,0.27130000000000004,-0.0147,0.5497000000000001,-1.602,1.5575999999999999,0.28180000000000005,-0.4421,-0.5700000000000001,0.5732,-0.21800000000000003,0.3694,-0.8622000000000001,-0.925,-0.1872
-0.6485,0.7987,-0.9016000000000001,0.48740000000000006,0.1832,-0.1635,0.06770000000000001,0.9747,-0.7963999999999999,1.2412999999999998,-0.0948,-0.6517000000000001,-0.33719999999999994,0.5253,0.3379,0.012,-0.6884999999999999,-0.0023,-0.7653
0.6029,-0.43590000000000007,-0.8863,-0.3383,0.6859,-1.3038999999999998,-0.1993,-1.2327,1.8311,-0.7208,0.3643,0.6947,-1.0692,0.7058,-0.41540000000000005,1.0592,0.1346,0.3013,-0.44930000000000003
0.8780000000000001,-0.9241,0.9619,-0.6663999999999999,0.4929,-0.9692999999999999,-0.4262,-0.22740000000000002,1.9927,-1.9557999999999998,0.5032,1.086,-0.3185,0.1898,-0.17920000000000003,0.561,0.9703999999999999,1.2623,0.28350000000000003
0.4959,-0.2205,0.4519,-0.3117,0.5961,0.6789,0.27480000000000004,-0.3914,0.24950000000000003,-0.5287000000000001,0.45690000000000003,0.6333,-0.6614999999999999,-0.133,-0.4041,0.17650000000000002,0.384,0.1603,-0.0572
-1.3706,1.3216999999999999,0.5212,1.5081,-2.168,0.533,1.1425,0.5676000000000001,-0.0027,0.3921,-1.6853,-1.2724,1.7348,-2.2751,0.34569999999999995,-1.6833,-0.4914,-0.7979999999999999,-0.14400000000000002
-1.3883,1.5323,-0.9372,1.7474999999999998,-1.2431999999999999,-0.9146000000000001,2.0218,0.2233,2.2438000000000002,-3e-4,-1.7857999999999998,-1.0868,0.8324,-2.1905,-1.009,-1.4131999999999998,-1.2927,-1.0994,-2.0745
-0.5755,0.7695,-0.7192999999999999,0.6909,-0.2912,-1.2708,0.6823999999999999,1.7689,0.6093,0.10710000000000001,-0.41440000000000005,-0.4247,0.034300000000000004,-0.22540000000000002,-0.046,-0.07750000000000001,-0.5149,-0.762,-1.2782
-0.6446000000000001,0.7816,-1.2304,0.6209,-0.0562,-0.9569000000000001,0.48190000000000005,1.1293,0.0724,0.7217,-0.40990000000000004,-0.6048,-0.7081,0.10560000000000001,-0.7525,0.1098,-1.151,-0.9894,-1.279
1.9197999999999997,-2.0336,0.5992,-2.0835000000000004,2.0639000000000003,1.8193,-1.8305,-0.7930999999999999,-1.4769999999999999,-0.3164,2.0553999999999997,1.8018999999999998,-1.5671,2.2403000000000004,-1.3693,1.6865,1.122,1.2449,1.4667999999999999
-0.3503,0.4499,0.12370000000000002,0.503,-0.5425,-0.9666,0.45180000000000003,0.16290000000000002,0.9611,-0.24750000000000003,-0.6983999999999999,-0.35219999999999996,0.48040000000000005,-1.3211,0.5336000000000001,-0.5211,-0.2436,-0.5899,-0.30319999999999997
0.31930000000000003,-0.33359999999999995,-0.1885,-0.316,0.4968,-0.5738000000000001,-0.7614,-0.050600000000000006,-0.9348000000000001,0.10460000000000001,0.6313,0.48480000000000006,0.0034000000000000002,1.1133,-0.7565,1.2762,0.28280000000000005,0.29290000000000005,0.6322
-0.4368000000000001,0.4435,-0.043300000000000005,0.3125,-0.7054999999999999,0.035199999999999995,-0.42390000000000005,0.15350000000000003,-1.55,0.7984999999999999,-0.4002,-0.5877,1.0223,-0.0839,0.4202,-0.3806,-0.28890000000000005,-0.3244,0.6701999999999999
